"Id","SalePrice"
1801,141362.291101058
1802,156608.234580808
1803,166492.944765948
1804,147764.569829024
1805,135995.181542478
1806,119254.951101813
1807,209301.505317472
1808,118443.632869827
1809,95684.9884434106
1810,170450.893116554
1811,108549.994827169
1812,90252.0285334937
1813,121506.503578361
1814,118602.12009942
1815,44524.1511025526
1816,78856.1489271528
1817,168792.774630145
1818,170593.062197668
1819,119128.872694745
1820,61659.5370239325
1821,126327.93333916
1822,181061.074297819
1823,31687.6005386914
1824,134336.050944023
1825,138282.494760823
1826,94986.5139977701
1827,101564.951635625
1828,167076.082966762
1829,232256.587061956
1830,193977.625870627
1831,152382.133590054
1832,150457.642434484
1833,166778.699765747
1834,108276.084713718
1835,140147.777135828
1836,147108.783266238
1837,76823.3631763004
1838,120495.430083235
1839,71410.7615246231
1840,147317.35299108
1841,155596.087132533
1842,111418.871943945
1843,136886.137299976
1844,132877.918680974
1845,157572.389033527
1846,169094.185946442
1847,154055.066634649
1848,15333.6408289392
1849,105897.266706374
1850,115838.172845858
1851,146463.147805116
1852,126921.884723086
1853,135440.326722758
1854,146821.667912129
1855,141886.536712654
1856,221139.295437944
1857,154319.714019058
1858,174069.75235163
1859,127773.814788631
1860,179254.027694853
1861,126861.616820522
1862,383813.871524548
1863,383813.871524548
1864,383813.871524548
1865,254560.23392902
1866,277667.030026735
1867,235753.08949007
1868,273915.507481789
1869,207533.564525982
1870,220340.252718198
1871,237865.220591232
1872,175247.947440367
1873,239544.338690078
1874,119920.985329544
1875,208996.484116546
1876,213467.616893948
1877,213364.927215312
1878,207257.971947973
1879,108888.463215998
1880,139193.374500036
1881,262206.099697655
1882,229211.06030919
1883,184629.591687991
1884,196514.628439551
1885,229154.996306812
1886,260135.177506078
1887,220451.636107197
1888,273282.223262535
1889,170788.517347763
1890,122236.84814512
1891,127821.71080165
1892,100237.568505567
1893,141989.656189047
1894,147694.901834
1895,157243.439806898
1896,146089.652151671
1897,153528.797169664
1898,113598.473063534
1899,146985.390318158
1900,114342.58641909
1901,196996.842219399
1902,142717.498882893
1903,251329.068213519
1904,130587.001168095
1905,211735.780263886
1906,170488.085439134
1907,226341.366831592
1908,131707.341433678
1909,152838.332804356
1910,143725.641159433
1911,203357.006828814
1912,283891.164799191
1913,203965.635064034
1914,66159.3318893421
1915,244453.239707627
1916,52312.5002572642
1917,260485.38452113
1918,124999.154038663
1919,185872.965167029
1920,204339.676871216
1921,322905.030751227
1922,259076.634929262
1923,219975.331707014
1924,229958.709985042
1925,199438.109900576
1926,311088.492943323
1927,116294.134584645
1928,199828.161105491
1929,101182.939832571
1930,85141.0047498204
1931,150812.129075719
1932,142198.537790776
1933,188368.547057341
1934,206119.025479961
1935,185924.796371639
1936,196281.572191613
1937,195237.031025976
1938,189005.198141857
1939,216603.695113309
1940,174559.386779896
1941,194036.127791044
1942,191217.310834707
1943,197588.583888582
1944,294745.766519971
1945,293470.703095875
1946,206069.46811975
1947,244567.627257563
1948,208410.167483375
1949,240707.441826649
1950,188696.133358437
1951,289866.099952882
1952,247310.302114753
1953,197907.366883417
1954,203817.604278049
1955,146088.319044997
1956,371300.535016908
1957,200680.348165728
1958,292464.659240053
1959,188919.565958373
1960,103309.847831009
1961,125494.298310832
1962,95080.1441836654
1963,96888.3350258341
1964,131426.89837717
1965,175058.908968687
1966,161747.931200064
1967,252368.170374915
1968,348047.197358802
1969,300359.643266457
1970,342403.108960496
1971,361620.155705934
1972,305330.197583133
1973,248890.634858252
1974,285265.175960065
1975,361343.903849668
1976,265712.503981037
1977,316595.42421339
1978,307856.574013565
1979,275931.522041337
1980,194685.654709848
1981,287879.091094321
1982,209534.3834513
1983,193630.705039141
1984,175806.719261658
1985,249751.72089325
1986,254442.470573657
1987,178810.858633246
1988,181916.630708755
1989,194780.343307506
1990,209589.573278849
1991,210133.370583165
1992,219135.732147491
1993,174364.189874462
1994,249789.710793187
1995,191112.843759747
1996,232461.92425466
1997,271209.974037245
1998,313081.60439515
1999,255189.206073192
2000,280737.697866833
2001,264126.098653938
2002,262367.742329505
2003,268716.229770868
2004,254495.836242151
2005,215031.626986242
2006,183688.474038934
2007,248406.109085407
2008,186076.840167949
2009,184362.132070634
2010,180105.202804504
2011,89424.1841933299
2012,164179.827788462
2013,182357.519490851
2014,194229.923252492
2015,190156.288175394
2016,191963.537005306
2017,192063.14461202
2018,117658.923707681
2019,121753.427395244
2020,112043.28351683
2021,101592.53726688
2022,227806.491198644
2023,200803.492930716
2024,271045.570272057
2025,297410.759766294
2026,171446.510564723
2027,155636.86276472
2028,161850.941161245
2029,181071.258326435
2030,236331.395777151
2031,192746.018492607
2032,201887.441146048
2033,232529.693766739
2034,172397.102898587
2035,214221.963779212
2036,191894.972847776
2037,196894.824987729
2038,238041.483907264
2039,176703.11022222
2040,299022.071114576
2041,247715.275829493
2042,204283.991932828
2043,203228.875541263
2044,215210.334183134
2045,228892.331977212
2046,203563.149971823
2047,163261.296603202
2048,132842.703443525
2049,213705.809249459
2050,173945.269842942
2051,60575.3981179345
2052,142567.711402227
2053,123763.757828874
2054,78220.6553892219
2055,196100.370820118
2056,112134.28778055
2057,117571.905889856
2058,229768.457639987
2059,156262.072143431
2060,173236.097833404
2061,204774.267257451
2062,129138.991080006
2063,88926.1506862517
2064,158257.036041281
2065,141409.480762996
2066,209278.068185066
2067,121906.848011935
2068,220483.853930986
2069,56414.4772610358
2070,104160.542905932
2071,76287.7237823686
2072,229700.796509442
2073,156743.586651029
2074,185062.970261472
2075,125949.440966115
2076,145243.371498615
2077,135199.045875956
2078,116398.159858394
2079,166792.610205151
2080,100304.108397741
2081,126191.904025988
2082,158068.398733588
2083,161195.725895463
2084,89929.25807581
2085,113463.227703938
2086,76348.5242997132
2087,140205.62668877
2088,113274.202453607
2089,75505.0633170145
2090,119563.873203917
2091,115945.457041092
2092,174707.039465016
2093,159384.816193732
2094,83782.8363746492
2095,211698.793383746
2096,75753.4849402743
2097,67077.5264991501
2098,210308.918349816
2099,53589.5652671068
2100,90378.0863726492
2101,175729.40070847
2102,116636.082613641
2103,79914.2609726419
2104,219509.571866945
2105,84246.1363485448
2106,127758.262372975
2107,250103.120845037
2108,106686.174802596
2109,102326.204272417
2110,130681.960283206
2111,122154.165048412
2112,174703.160094577
2113,113504.872598392
2114,101484.325928131
2115,160470.638972196
2116,139991.786810244
2117,151265.578547896
2118,146147.89656657
2119,102140.058308412
2120,116326.533817279
2121,178560.397592732
2122,104747.945317837
2123,50483.6382850029
2124,217731.61068964
2125,205223.271521208
2126,180907.192198829
2127,185633.152136065
2128,128306.829300882
2129,112982.231174944
2130,132278.488601253
2131,221831.18510599
2132,161595.664425984
2133,134303.888005804
2134,142187.997490148
2135,100845.874662318
2136,90227.1148076286
2137,107396.673067983
2138,150159.381421689
2139,160588.603826736
2140,117951.6155096
2141,132500.442722451
2142,114088.079986883
2143,143552.715679608
2144,176133.069239206
2145,112921.91022653
2146,170392.146876569
2147,226391.202617681
2148,170170.204463541
2149,170073.344293875
2150,231820.022884215
2151,105790.43945231
2152,165112.852359014
2153,177172.740456767
2154,78148.741833251
2155,112080.609358388
2156,278380.999558342
2157,240618.847086794
2158,223634.699558265
2159,200030.078247989
2160,169977.066144907
2161,247650.256455631
2162,363933.711227258
2163,294967.282801062
2164,248115.007060686
2165,202059.797168611
2166,147152.021059072
2167,225055.534929223
2168,201806.318373093
2169,188829.593311376
2170,206612.467801469
2171,150433.613046768
2172,159579.143511548
2173,168672.369297479
2174,233688.149108096
2175,277832.454171916
2176,289355.531154023
2177,239127.315683364
2178,199425.694382438
2179,132291.572876524
2180,282607.015293233
2181,188511.61530818
2182,230971.74976563
2183,183040.719207098
2184,123120.163380417
2185,120163.506129158
2186,176768.526240308
2187,160151.566690617
2188,161858.744161943
2189,268284.474669135
2190,52782.8078268135
2191,52782.8078268135
2192,69798.6455325495
2193,62468.8196048143
2194,37491.4896769299
2195,111905.819697137
2196,87253.8633529352
2197,120770.518475152
2198,161472.772103695
2199,228529.851338321
2200,130062.24669908
2201,135665.448812023
2202,160425.820328796
2203,172337.199257339
2204,188666.162081775
2205,118438.634422363
2206,134803.294818172
2207,196628.146440832
2208,236122.583843729
2209,273713.728379343
2210,138939.052938577
2211,100284.808850923
2212,98462.6782562471
2213,76509.9884090719
2214,138793.72114953
2215,80399.7367047326
2216,183707.994404178
2217,78780.4003124119
2218,87398.2208346707
2219,80776.8376617403
2220,84321.3412376435
2221,245100.439707823
2222,244244.487300109
2223,291488.148199415
2224,235125.773507079
2225,153720.149402443
2226,247260.835596798
2227,213632.744430376
2228,246417.498200372
2229,218612.997291482
2230,147604.593472937
2231,205528.850667963
2232,204490.019286573
2233,204075.068989897
2234,219810.024909829
2235,230347.03229023
2236,251892.415315855
2237,308141.678796826
2238,262601.379673364
2239,80819.0019032943
2240,181822.220997449
2241,199166.215290022
2242,151876.304904005
2243,146856.585314716
2244,97843.0163778838
2245,106489.55516145
2246,130154.360888363
2247,87254.7829591772
2248,98201.1868131235
2249,102679.162270682
2250,135361.681395616
2251,149757.840923417
2252,229835.346518526
2253,157972.124132284
2254,176495.142560929
2255,214473.945508767
2256,176796.745891605
2257,246626.180661346
2258,164529.583847122
2259,192477.104706609
2260,175089.023495245
2261,169812.00510514
2262,190862.018613866
2263,315592.349718541
2264,360831.125545653
2265,207287.664052817
2266,231634.39997642
2267,284115.287199036
2268,291069.16390672
2269,179461.141605397
2270,185810.926453357
2271,242058.617881705
2272,216357.92365643
2273,179700.738075738
2274,206393.703645163
2275,215885.888541975
2276,200053.252755191
2277,230261.700114681
2278,159936.77880047
2279,99334.8808154761
2280,102367.843832383
2281,192154.225399031
2282,213275.429091094
2283,99159.5965093022
2284,104511.38083486
2285,138557.404296006
2286,117966.408760278
2287,283860.488114835
2288,254247.111539067
2289,320633.229735203
2290,340746.744920667
2291,277451.580945436
2292,322582.872475819
2293,376076.285521957
2294,310020.752302966
2295,343598.676545748
2296,246407.968654605
2297,277012.211081685
2298,263234.542038757
2299,322163.974918129
2300,297413.565646484
2301,246849.459135531
2302,257894.397946474
2303,215081.840363224
2304,236243.269909721
2305,190690.228578769
2306,193863.225244942
2307,208255.158647572
2308,212815.721153988
2309,229765.530642901
2310,192100.189103136
2311,216787.026765756
2312,187581.735646113
2313,182732.965057747
2314,161606.369434763
2315,180202.201144402
2316,217386.689009445
2317,194455.710387486
2318,168455.130451144
2319,164542.685773431
2320,171503.723599176
2321,254917.856385942
2322,184265.897294305
2323,162530.482124186
2324,161422.728124487
2325,207832.314021664
2326,158651.681698249
2327,207579.198714401
2328,221296.712104668
2329,206009.354420866
2330,194678.373950723
2331,338877.819063359
2332,327519.578616163
2333,309978.055244007
2334,266296.648561942
2335,237035.648050815
2336,311790.073462222
2337,183617.00291354
2338,264866.54968478
2339,208604.570583562
2340,311341.31622275
2341,224977.217354091
2342,211043.915038981
2343,223476.911869288
2344,229429.397319938
2345,236221.705607045
2346,181340.097193058
2347,180274.493483895
2348,197346.833092441
2349,190902.060504745
2350,255122.824455317
2351,213969.900508483
2352,250501.723337601
2353,274968.42091291
2354,81499.2312081853
2355,85155.4637219744
2356,156852.890621359
2357,191889.233170894
2358,198199.659042584
2359,131333.460535028
2360,97834.0476024339
2361,155522.816594559
2362,264493.04115852
2363,150945.995576246
2364,169842.828137344
2365,212541.641398594
2366,163984.764904812
2367,197149.356889875
2368,210880.998606524
2369,197848.251401462
2370,191494.999941497
2371,180153.234503283
2372,182154.973612198
2373,252413.41694713
2374,281668.391767536
2375,196799.759863691
2376,297661.893308998
2377,335950.707525972
2378,134756.1766659
2379,252476.743966293
2380,154359.836971041
2381,176723.100949751
2382,200948.856257892
2383,213419.596469638
2384,241052.197967128
2385,186324.102397121
2386,120581.201832519
2387,115562.637683866
2388,143380.306011385
2389,151644.201296245
2390,153227.741696384
2391,161041.676607334
2392,95224.2916442744
2393,190957.264480938
2394,162886.873294714
2395,228003.550820364
2396,138734.546845858
2397,226075.883959782
2398,124738.507772804
2399,50381.7060714208
2400,37261.9755451497
2401,90753.7530626246
2402,120613.607876278
2403,229217.047255435
2404,176549.556205758
2405,178298.639393086
2406,115731.051968514
2407,122424.921495625
2408,146580.384892543
2409,129515.634337015
2410,228328.382751555
2411,107450.830371678
2412,157900.059205013
2413,128536.840779673
2414,112952.884003591
2415,198036.286869584
2416,136368.121076634
2417,108997.045320453
2418,99162.7300668138
2419,144129.718834045
2420,139635.538409552
2421,159341.678895017
2422,105050.158988544
2423,115558.183339388
2424,167082.453853294
2425,297075.36323158
2426,195011.000584028
2427,92595.0479421002
2428,172832.64034066
2429,98739.2475600523
2430,118213.584893968
2431,129889.186102056
2432,118352.634557463
2433,143848.694808124
2434,139292.712899001
2435,183469.628922545
2436,57381.8310737383
2437,94530.7402918319
2438,123565.706666608
2439,126562.529530777
2440,150536.027351999
2441,131984.13747881
2442,112117.57957024
2443,151757.530401815
2444,148869.665591091
2445,97155.617536876
2446,191983.416428444
2447,185320.295767008
2448,144734.536108025
2449,136499.537504159
2450,186457.566555271
2451,132270.340580335
2452,229946.276804501
2453,59631.3495126044
2454,107317.020714053
2455,116488.679424931
2456,141905.719337663
2457,131640.390242831
2458,132825.998342304
2459,93290.3212919012
2460,164885.137694847
2461,108585.840842228
2462,136572.051805245
2463,143927.830479932
2464,192815.158405662
2465,147378.239143003
2466,141040.05301338
2467,159785.907820753
2468,112347.226028808
2469,113118.155230588
2470,241505.494733109
2471,185830.787857891
2472,223712.025600316
2473,173027.34913988
2474,137726.489264487
2475,228750.229076066
2476,115706.852866632
2477,118764.752904753
2478,199595.274836709
2479,143059.312684453
2480,165029.036960011
2481,111733.558265563
2482,133647.504119847
2483,97092.441146963
2484,131392.369179221
2485,100979.029848502
2486,150548.450009931
2487,254310.159032544
2488,137597.832383522
2489,171394.333458987
2490,147304.672771236
2491,89361.8580782501
2492,199822.920859479
2493,158010.820116118
2494,206235.919174152
2495,92153.1340314467
2496,271800.032616689
2497,146770.782535719
2498,102747.318827392
2499,58248.5841681895
2500,129270.420668793
2501,143250.847742234
2502,164881.734805568
2503,137981.742889059
2504,210420.373963872
2505,213657.598773697
2506,250453.07435156
2507,280068.890465149
2508,250453.07435156
2509,228473.801436004
2510,208684.53217495
2511,173980.021079097
2512,190007.184515441
2513,220598.799846941
2514,172658.152892815
2515,149841.365939448
2516,165487.703097332
2517,112596.694096132
2518,122053.328675634
2519,217211.046389073
2520,211304.394551583
2521,182441.862879254
2522,223458.375486079
2523,135216.308603007
2524,172779.882768078
2525,179240.631001487
2526,151174.110091126
2527,96079.7933600857
2528,128151.62440735
2529,136174.140748194
2530,112516.927799996
2531,249126.267319834
2532,226126.664950529
2533,185363.282147037
2534,219755.605393265
2535,280603.017886722
2536,236332.041521891
2537,192711.752675339
2538,168209.795087438
2539,180793.0296389
2540,190445.238710402
2541,180652.833932189
2542,170060.016049936
2543,130661.426269985
2544,143949.371759661
2545,165333.198011449
2546,150668.323342457
2547,156539.284008825
2548,172372.236063652
2549,175356.910511169
2550,638171.428297703
2551,126273.907549858
2552,103530.037063096
2553,52782.8078268135
2554,106626.057551207
2555,99271.8254544554
2556,108355.891212432
2557,135664.507881143
2558,190956.243672062
2559,141142.742023361
2560,138380.606046768
2561,109931.446206213
2562,122337.576154917
2563,129902.887757702
2564,192797.883945417
2565,110585.425351472
2566,170658.891814618
2567,171071.996208879
2568,230898.614123515
2569,234013.150757598
2570,138781.567547335
2571,210407.093885468
2572,145914.473559727
2573,245465.129663456
2574,206364.401310449
2575,146558.282602667
2576,119785.188683194
2577,178560.397592732
2578,85401.2094089899
2579,55747.9115985937
2580,140211.624886879
2581,161839.370812619
2582,109991.904892522
2583,244569.957015201
2584,194931.339825245
2585,238920.917858548
2586,209137.287958476
2587,226994.051087327
2588,99445.9866171128
2589,164354.558479706
2590,237147.742394281
2591,197699.356143893
2592,208237.375108392
2593,221815.715513671
2594,176738.215053787
2595,179629.968103685
2596,296878.137550424
2597,206151.709285899
2598,276741.644458308
2599,266444.726115986
2600,194152.819741241
2601,110131.485230774
2602,98507.786735223
2603,98221.826111624
2604,70708.7156685683
2605,94128.8948643233
2606,163798.980968258
2607,211357.323088957
2608,218060.888805182
2609,170756.578760796
2610,71051.1599776548
2611,164376.560809245
2612,166032.243968209
2613,99400.734333262
2614,103249.196330017
2615,178896.656935141
2616,145897.574041904
2617,261529.391781649
2618,228070.368190453
2619,235783.7024243
2620,197139.876098065
2621,190638.874866238
2622,197779.84324368
2623,222408.053468704
2624,281756.041470813
2625,275608.404845305
2626,189476.763336092
2627,166853.55950926
2628,340776.893359161
2629,354214.796514015
2630,277335.805492572
2631,333901.673013229
2632,316828.427683537
2633,247343.259279838
2634,314397.232481525
2635,167671.004751035
2636,206635.495285052
2637,172663.1245217
2638,247640.25470215
2639,221645.572758745
2640,173454.455434974
2641,123993.52722679
2642,208297.203230711
2643,122317.17072419
2644,164920.561814425
2645,94303.239325589
2646,89495.6126275906
2647,100513.92435462
2648,182363.573177376
2649,137509.477390674
2650,128390.072769901
2651,183552.789196661
2652,329120.686117236
2653,248146.161049689
2654,244928.664701672
2655,301606.863874893
2656,258822.901077575
2657,265577.122886561
2658,237466.22686818
2659,267686.98591813
2660,299628.0010929
2661,287454.620834447
2662,287715.178770182
2663,274591.308381623
2664,221132.27650425
2665,274006.616316658
2666,229121.159350239
2667,177065.123153289
2668,167370.538355188
2669,177281.663422192
2670,266174.217766879
2671,167370.538355188
2672,195827.272018133
2673,219101.366544322
2674,220760.609040828
2675,162141.615176397
2676,189079.663790478
2677,222614.356007797
2678,266542.631862018
2679,263625.513569724
2680,273592.497640256
2681,332356.835964571
2682,305578.374743053
2683,373006.291672355
2684,289975.400649696
2685,298899.080312777
2686,221276.684025199
2687,283510.965836885
2688,193666.011968024
2689,176027.661127241
2690,366889.202536275
2691,185710.009173055
2692,85534.7760344005
2693,186358.249609559
2694,84135.1197646379
2695,182880.137738575
2696,173366.103891701
2697,195876.497659801
2698,198067.92805993
2699,202624.787632913
2700,174250.071722359
2701,160777.156498575
2702,135154.462477082
2703,138844.831688055
2704,162093.434627525
2705,113565.306517365
2706,98186.8440296347
2707,130495.8873036
2708,119993.262138517
2709,77973.6587201699
2710,123019.000743781
2711,328396.964558153
2712,347900.497177187
2713,159768.50094322
2714,150223.41155337
2715,176334.107855385
2716,139734.904409102
2717,155405.239183815
2718,212593.558205908
2719,183956.366613767
2720,189413.640844856
2721,152674.053065085
2722,178755.134934759
2723,159008.547420838
2724,107337.960075598
2725,123310.020915856
2726,131726.688578105
2727,195442.379939804
2728,170844.409392228
2729,167232.273035183
2730,137160.753842177
2731,111286.809539744
2732,115405.17860049
2733,191988.44032961
2734,161816.661188867
2735,134421.615384465
2736,141080.972080558
2737,107114.716528327
2738,200408.100365753
2739,197154.221988501
2740,133238.59869372
2741,152140.655196179
2742,169234.966787727
2743,147715.585737284
2744,145754.582994027
2745,124039.806350425
2746,117166.603775508
2747,134466.267936187
2748,117184.743879597
2749,126882.380232944
2750,111604.366967999
2751,108078.383795479
2752,242543.187190845
2753,165705.374015734
2754,350514.189251232
2755,144094.846559627
2756,80722.1222260369
2757,111786.967845
2758,71209.9202010941
2759,189677.369863682
2760,192291.857292286
2761,137530.513897621
2762,131541.744802123
2763,238124.263205556
2764,139098.858198933
2765,289863.501917978
2766,142002.169457839
2767,107249.360506183
2768,137321.404934413
2769,131740.830739315
2770,153511.83356652
2771,102089.308681001
2772,93560.2877118002
2773,193720.075258223
2774,150483.964087335
2775,159627.862382471
2776,152588.695297314
2777,150615.579024921
2778,99438.3805675856
2779,198455.125641883
2780,109243.308256773
2781,89527.9468603598
2782,83377.7286120607
2783,114542.624610864
2784,142498.876045384
2785,156892.563983181
2786,67405.6157497487
2787,112152.823683185
2788,87869.8367404836
2789,215304.286282531
2790,91087.1574465944
2791,132077.148446657
2792,74696.9381592755
2793,152762.298343553
2794,109970.961091232
2795,111071.530885389
2796,87056.8373164697
2797,262024.882343633
2798,155752.284450283
2799,100389.256328005
2800,48501.0669806462
2801,109452.873115174
2802,135861.772351778
2803,230116.341229954
2804,127661.025592748
2805,73889.3327782678
2806,89827.4173724131
2807,136367.394674335
2808,167219.900954026
2809,106850.711990687
2810,123818.339745411
2811,176876.700748444
2812,163308.718946533
2813,234087.864384259
2814,241992.517557718
2815,106177.121691588
2816,247044.000694376
2817,162098.830237095
2818,127731.504077155
2819,144618.491130054
2820,174878.380891978
2821,134051.950646315
2822,242227.789714274
2823,374552.747549563
2824,232622.247643581
2825,123992.520393169
2826,108722.735824342
2827,144627.527056308
2828,247192.727359802
2829,248352.615439525
2830,238682.498547015
2831,177937.353022507
2832,265249.069187226
2833,252032.601186805
2834,193771.107170843
2835,217768.952938828
2836,176909.02097398
2837,213159.702180687
2838,141542.872909415
2839,182131.668175038
2840,204535.911156339
2841,194950.355006557
2842,221563.703653895
2843,124121.292258918
2844,202781.536876696
2845,100902.539571916
